"Date","jurisdiction","Cumulative Count","Cumulative Case Rate / 100,000"
2020-09-16,"Bear River",2981,1573.4
2020-09-16,"Central Utah",575,694
2020-09-16,"Davis County",4511,1255.7
2020-09-16,"Salt Lake County",27053,2321.1
2020-09-16,"San Juan",686,4490.1
2020-09-16,"Southeast Utah",172,422.6
2020-09-16,"Southwest Utah",3937,1505.8
2020-09-16,"Summit County",928,2183.6
2020-09-16,"Tooele County",777,1042.8
2020-09-16,"TriCounty",229,402.5
2020-09-16,"Utah County",14454,2220.1
2020-09-16,"Wasatch County",682,1932
2020-09-16,"Weber-Morgan",3902,1418.3
2020-09-17,"Bear River",3039,1604
2020-09-17,"Central Utah",580,700
2020-09-17,"Davis County",4562,1269.9
2020-09-17,"Salt Lake County",27441,2354.4
2020-09-17,"San Juan",687,4496.7
2020-09-17,"Southeast Utah",172,422.6
2020-09-17,"Southwest Utah",3968,1517.7
2020-09-17,"Summit County",932,2193
2020-09-17,"Tooele County",789,1058.9
2020-09-17,"TriCounty",229,402.5
2020-09-17,"Utah County",14966,2298.7
2020-09-17,"Wasatch County",688,1949
2020-09-17,"Weber-Morgan",3957,1438.3
2020-09-18,"Bear River",3096,1634.1
2020-09-18,"Central Utah",593,715.7
2020-09-18,"Davis County",4621,1286.4
2020-09-18,"Salt Lake County",27836,2388.3
2020-09-18,"San Juan",690,4516.3
2020-09-18,"Southeast Utah",179,439.8
2020-09-18,"Southwest Utah",3995,1528
2020-09-18,"Summit County",942,2216.5
2020-09-18,"Tooele County",799,1072.3
2020-09-18,"TriCounty",230,404.3
2020-09-18,"Utah County",15405,2366.1
2020-09-18,"Wasatch County",696,1971.7
2020-09-18,"Weber-Morgan",4020,1461.2
2020-09-19,"Bear River",3132,1653.1
2020-09-19,"Central Utah",601,725.4
2020-09-19,"Davis County",4662,1297.8
2020-09-19,"Salt Lake County",28172,2417.1
2020-09-19,"San Juan",691,4522.8
2020-09-19,"Southeast Utah",182,447.1
2020-09-19,"Southwest Utah",4015,1535.7
2020-09-19,"Summit County",949,2233
2020-09-19,"Tooele County",817,1096.5
2020-09-19,"TriCounty",231,406
2020-09-19,"Utah County",15822,2430.2
2020-09-19,"Wasatch County",700,1983
2020-09-19,"Weber-Morgan",4047,1471
2020-09-20,"Bear River",3165,1670.5
2020-09-20,"Central Utah",611,737.4
2020-09-20,"Davis County",4688,1305
2020-09-20,"Salt Lake County",28445,2440.5
2020-09-20,"San Juan",692,4529.4
2020-09-20,"Southeast Utah",186,457
2020-09-20,"Southwest Utah",4035,1543.3
2020-09-20,"Summit County",953,2242.4
2020-09-20,"Tooele County",824,1105.9
2020-09-20,"TriCounty",233,409.6
2020-09-20,"Utah County",16056,2466.1
2020-09-20,"Wasatch County",705,1997.2
2020-09-20,"Weber-Morgan",4069,1479
2020-09-21,"Bear River",3187,1682.1
2020-09-21,"Central Utah",614,741.1
2020-09-21,"Davis County",4726,1315.6
2020-09-21,"Salt Lake County",28663,2459.3
2020-09-21,"San Juan",695,4549
2020-09-21,"Southeast Utah",189,464.3
2020-09-21,"Southwest Utah",4053,1550.2
2020-09-21,"Summit County",955,2247.1
2020-09-21,"Tooele County",827,1109.9
2020-09-21,"TriCounty",233,409.6
2020-09-21,"Utah County",16348,2511
2020-09-21,"Wasatch County",712,2017
2020-09-21,"Weber-Morgan",4096,1488.8
2020-09-22,"Bear River",3228,1703.8
2020-09-22,"Central Utah",616,743.5
2020-09-22,"Davis County",4793,1334.2
2020-09-22,"Salt Lake County",28989,2487.2
2020-09-22,"San Juan",695,4549
2020-09-22,"Southeast Utah",191,469.3
2020-09-22,"Southwest Utah",4072,1557.5
2020-09-22,"Summit County",961,2261.2
2020-09-22,"Tooele County",828,1111.2
2020-09-22,"TriCounty",233,409.6
2020-09-22,"Utah County",16731,2569.8
2020-09-22,"Wasatch County",723,2048.2
2020-09-22,"Weber-Morgan",4133,1502.3
2020-09-23,"Bear River",3263,1722.2
2020-09-23,"Central Utah",629,759.2
2020-09-23,"Davis County",4849,1349.8
2020-09-23,"Salt Lake County",29395,2522.1
2020-09-23,"San Juan",697,4562.1
2020-09-23,"Southeast Utah",200,491.4
2020-09-23,"Southwest Utah",4111,1572.4
2020-09-23,"Summit County",975,2294.2
2020-09-23,"Tooele County",838,1124.7
2020-09-23,"TriCounty",235,413.1
2020-09-23,"Utah County",17327,2661.4
2020-09-23,"Wasatch County",733,2076.5
2020-09-23,"Weber-Morgan",4177,1518.2
2020-09-24,"Bear River",3309,1746.5
2020-09-24,"Central Utah",638,770
2020-09-24,"Davis County",4943,1376
2020-09-24,"Salt Lake County",29976,2571.9
2020-09-24,"San Juan",699,4575.2
2020-09-24,"Southeast Utah",208,511
2020-09-24,"Southwest Utah",4174,1596.5
2020-09-24,"Summit County",982,2310.6
2020-09-24,"Tooele County",850,1140.8
2020-09-24,"TriCounty",238,418.4
2020-09-24,"Utah County",17865,2744
2020-09-24,"Wasatch County",745,2110.5
2020-09-24,"Weber-Morgan",4236,1539.7
2020-09-25,"Bear River",3346,1766
2020-09-25,"Central Utah",642,774.9
2020-09-25,"Davis County",4999,1391.6
2020-09-25,"Salt Lake County",30354,2604.3
2020-09-25,"San Juan",700,4581.8
2020-09-25,"Southeast Utah",211,518.4
2020-09-25,"Southwest Utah",4203,1607.6
2020-09-25,"Summit County",994,2338.9
2020-09-25,"Tooele County",856,1148.8
2020-09-25,"TriCounty",240,421.9
2020-09-25,"Utah County",18329,2815.3
2020-09-25,"Wasatch County",751,2127.5
2020-09-25,"Weber-Morgan",4269,1551.7
2020-09-26,"Bear River",3392,1790.3
2020-09-26,"Central Utah",650,784.5
2020-09-26,"Davis County",5077,1413.3
2020-09-26,"Salt Lake County",30775,2640.5
2020-09-26,"San Juan",701,4588.3
2020-09-26,"Southeast Utah",219,538
2020-09-26,"Southwest Utah",4219,1613.7
2020-09-26,"Summit County",999,2350.6
2020-09-26,"Tooele County",872,1170.3
2020-09-26,"TriCounty",241,423.6
2020-09-26,"Utah County",18743,2878.8
2020-09-26,"Wasatch County",762,2158.6
2020-09-26,"Weber-Morgan",4322,1571
2020-09-27,"Bear River",3420,1805.1
2020-09-27,"Central Utah",665,802.6
2020-09-27,"Davis County",5144,1431.9
2020-09-27,"Salt Lake County",31097,2668.1
2020-09-27,"San Juan",701,4588.3
2020-09-27,"Southeast Utah",221,543
2020-09-27,"Southwest Utah",4243,1622.9
2020-09-27,"Summit County",1004,2362.4
2020-09-27,"Tooele County",883,1185
2020-09-27,"TriCounty",241,423.6
2020-09-27,"Utah County",19121,2936.9
2020-09-27,"Wasatch County",770,2181.3
2020-09-27,"Weber-Morgan",4348,1580.4
2020-09-28,"Bear River",3443,1817.2
2020-09-28,"Central Utah",675,814.7
2020-09-28,"Davis County",5194,1445.9
2020-09-28,"Salt Lake County",31331,2688.2
2020-09-28,"San Juan",702,4594.8
2020-09-28,"Southeast Utah",227,557.7
2020-09-28,"Southwest Utah",4263,1630.5
2020-09-28,"Summit County",1015,2388.3
2020-09-28,"Tooele County",886,1189.1
2020-09-28,"TriCounty",242,425.4
2020-09-28,"Utah County",19376,2976.1
2020-09-28,"Wasatch County",781,2212.5
2020-09-28,"Weber-Morgan",4387,1594.6
2020-09-29,"Bear River",3467,1829.9
2020-09-29,"Central Utah",686,828
2020-09-29,"Davis County",5278,1469.2
2020-09-29,"Salt Lake County",31704,2720.2
2020-09-29,"San Juan",702,4594.8
2020-09-29,"Southeast Utah",230,565.1
2020-09-29,"Southwest Utah",4312,1649.3
2020-09-29,"Summit County",1025,2411.8
2020-09-29,"Tooele County",895,1201.1
2020-09-29,"TriCounty",244,428.9
2020-09-29,"Utah County",19695,3025.1
2020-09-29,"Wasatch County",790,2238
2020-09-29,"Weber-Morgan",4419,1606.2
2020-09-30,"Bear River",3493,1843.6
2020-09-30,"Central Utah",703,848.5
2020-09-30,"Davis County",5378,1497.1
2020-09-30,"Salt Lake County",32008,2746.2
2020-09-30,"San Juan",703,4601.4
2020-09-30,"Southeast Utah",236,579.8
2020-09-30,"Southwest Utah",4363,1668.8
2020-09-30,"Summit County",1032,2428.3
2020-09-30,"Tooele County",911,1222.6
2020-09-30,"TriCounty",247,434.2
2020-09-30,"Utah County",20083,3084.7
2020-09-30,"Wasatch County",799,2263.5
2020-09-30,"Weber-Morgan",4494,1633.5
2020-10-01,"Bear River",3564,1881.1
2020-10-01,"Central Utah",713,860.5
2020-10-01,"Davis County",5449,1516.8
2020-10-01,"Salt Lake County",32456,2784.7
2020-10-01,"San Juan",705,4614.5
2020-10-01,"Southeast Utah",240,589.6
2020-10-01,"Southwest Utah",4422,1691.3
2020-10-01,"Summit County",1040,2447.1
2020-10-01,"Tooele County",919,1233.4
2020-10-01,"TriCounty",248,435.9
2020-10-01,"Utah County",20472,3144.4
2020-10-01,"Wasatch County",810,2294.6
2020-10-01,"Weber-Morgan",4543,1651.3
2020-10-02,"Bear River",3612,1906.4
2020-10-02,"Central Utah",733,884.7
2020-10-02,"Davis County",5543,1543
2020-10-02,"Salt Lake County",32929,2825.3
2020-10-02,"San Juan",705,4614.5
2020-10-02,"Southeast Utah",242,594.6
2020-10-02,"Southwest Utah",4489,1716.9
2020-10-02,"Summit County",1051,2473
2020-10-02,"Tooele County",930,1248.1
2020-10-02,"TriCounty",251,441.2
2020-10-02,"Utah County",20777,3191.3
2020-10-02,"Wasatch County",828,2345.6
2020-10-02,"Weber-Morgan",4593,1669.5
2020-10-03,"Bear River",3671,1937.6
2020-10-03,"Central Utah",757,913.7
2020-10-03,"Davis County",5627,1566.4
2020-10-03,"Salt Lake County",33575,2880.7
2020-10-03,"San Juan",706,4621
2020-10-03,"Southeast Utah",251,616.7
2020-10-03,"Southwest Utah",4533,1733.8
2020-10-03,"Summit County",1070,2517.7
2020-10-03,"Tooele County",946,1269.6
2020-10-03,"TriCounty",255,448.2
2020-10-03,"Utah County",21191,3254.9
2020-10-03,"Wasatch County",840,2379.6
2020-10-03,"Weber-Morgan",4652,1690.9
2020-10-04,"Bear River",3741,1974.5
2020-10-04,"Central Utah",768,926.9
2020-10-04,"Davis County",5702,1587.3
2020-10-04,"Salt Lake County",34043,2920.8
2020-10-04,"San Juan",706,4621
2020-10-04,"Southeast Utah",258,633.9
2020-10-04,"Southwest Utah",4570,1747.9
2020-10-04,"Summit County",1086,2555.4
2020-10-04,"Tooele County",958,1285.7
2020-10-04,"TriCounty",257,451.7
2020-10-04,"Utah County",21536,3307.8
2020-10-04,"Wasatch County",846,2396.6
2020-10-04,"Weber-Morgan",4688,1704
2020-10-05,"Bear River",3779,1994.6
2020-10-05,"Central Utah",772,931.8
2020-10-05,"Davis County",5761,1603.7
2020-10-05,"Salt Lake County",34373,2949.2
2020-10-05,"San Juan",708,4634.1
2020-10-05,"Southeast Utah",264,648.6
2020-10-05,"Southwest Utah",4605,1761.3
2020-10-05,"Summit County",1094,2574.2
2020-10-05,"Tooele County",964,1293.8
2020-10-05,"TriCounty",263,462.3
2020-10-05,"Utah County",21739,3339
2020-10-05,"Wasatch County",858,2430.6
2020-10-05,"Weber-Morgan",4718,1714.9
2020-10-06,"Bear River",3806,2008.8
2020-10-06,"Central Utah",799,964.3
2020-10-06,"Davis County",5869,1633.8
2020-10-06,"Salt Lake County",34864,2991.3
2020-10-06,"San Juan",711,4653.8
2020-10-06,"Southeast Utah",266,653.5
2020-10-06,"Southwest Utah",4663,1783.5
2020-10-06,"Summit County",1105,2600.1
2020-10-06,"Tooele County",979,1313.9
2020-10-06,"TriCounty",269,472.8
2020-10-06,"Utah County",21908,3365
2020-10-06,"Wasatch County",869,2461.8
2020-10-06,"Weber-Morgan",4785,1739.2
2020-10-07,"Bear River",3924,2071.1
2020-10-07,"Central Utah",816,984.9
2020-10-07,"Davis County",6032,1679.1
2020-10-07,"Salt Lake County",35404,3037.6
2020-10-07,"San Juan",712,4660.3
2020-10-07,"Southeast Utah",277,680.5
2020-10-07,"Southwest Utah",4692,1794.6
2020-10-07,"Summit County",1117,2628.3
2020-10-07,"Tooele County",1004,1347.4
2020-10-07,"TriCounty",277,486.9
2020-10-07,"Utah County",22366,3435.3
2020-10-07,"Wasatch County",879,2490.1
2020-10-07,"Weber-Morgan",4904,1782.5
2020-10-08,"Bear River",3973,2097
2020-10-08,"Central Utah",830,1001.8
2020-10-08,"Davis County",6181,1720.6
2020-10-08,"Salt Lake County",35928,3082.6
2020-10-08,"San Juan",714,4673.4
2020-10-08,"Southeast Utah",288,707.6
2020-10-08,"Southwest Utah",4756,1819.1
2020-10-08,"Summit County",1130,2658.9
2020-10-08,"Tooele County",1031,1383.7
2020-10-08,"TriCounty",279,490.4
2020-10-08,"Utah County",22794,3501.1
2020-10-08,"Wasatch County",890,2521.2
2020-10-08,"Weber-Morgan",4978,1809.4
2020-10-09,"Bear River",4038,2131.3
2020-10-09,"Central Utah",862,1040.4
2020-10-09,"Davis County",6293,1751.8
2020-10-09,"Salt Lake County",36532,3134.4
2020-10-09,"San Juan",717,4693
2020-10-09,"Southeast Utah",296,727.2
2020-10-09,"Southwest Utah",4833,1848.5
2020-10-09,"Summit County",1143,2689.5
2020-10-09,"Tooele County",1048,1406.5
2020-10-09,"TriCounty",285,501
2020-10-09,"Utah County",23142,3554.5
2020-10-09,"Wasatch County",901,2552.4
2020-10-09,"Weber-Morgan",5055,1837.4
2020-10-10,"Bear River",4097,2162.4
2020-10-10,"Central Utah",890,1074.2
2020-10-10,"Davis County",6404,1782.7
2020-10-10,"Salt Lake County",37070,3180.6
2020-10-10,"San Juan",721,4719.2
2020-10-10,"Southeast Utah",301,739.5
2020-10-10,"Southwest Utah",4883,1867.6
2020-10-10,"Summit County",1156,2720.1
2020-10-10,"Tooele County",1060,1422.6
2020-10-10,"TriCounty",289,508
2020-10-10,"Utah County",23470,3604.9
2020-10-10,"Wasatch County",906,2566.6
2020-10-10,"Weber-Morgan",5116,1859.6
2020-10-11,"Bear River",4169,2200.4
2020-10-11,"Central Utah",902,1088.7
2020-10-11,"Davis County",6484,1805
2020-10-11,"Salt Lake County",37454,3213.5
2020-10-11,"San Juan",723,4732.3
2020-10-11,"Southeast Utah",303,744.4
2020-10-11,"Southwest Utah",4932,1886.4
2020-10-11,"Summit County",1165,2741.2
2020-10-11,"Tooele County",1091,1464.2
2020-10-11,"TriCounty",291,511.5
2020-10-11,"Utah County",23744,3647
2020-10-11,"Wasatch County",917,2597.7
2020-10-11,"Weber-Morgan",5182,1883.5
2020-10-12,"Bear River",4206,2220
2020-10-12,"Central Utah",918,1108
2020-10-12,"Davis County",6594,1835.6
2020-10-12,"Salt Lake County",37787,3242.1
2020-10-12,"San Juan",723,4732.3
2020-10-12,"Southeast Utah",319,783.7
2020-10-12,"Southwest Utah",4995,1910.5
2020-10-12,"Summit County",1172,2757.7
2020-10-12,"Tooele County",1107,1485.7
2020-10-12,"TriCounty",297,522.1
2020-10-12,"Utah County",24015,3688.6
2020-10-12,"Wasatch County",932,2640.2
2020-10-12,"Weber-Morgan",5252,1909
2020-10-13,"Bear River",4251,2243.7
2020-10-13,"Central Utah",951,1147.8
2020-10-13,"Davis County",6695,1863.7
2020-10-13,"Salt Lake County",38349,3290.3
2020-10-13,"San Juan",731,4784.7
2020-10-13,"Southeast Utah",331,813.2
2020-10-13,"Southwest Utah",5027,1922.7
2020-10-13,"Summit County",1185,2788.3
2020-10-13,"Tooele County",1123,1507.1
2020-10-13,"TriCounty",302,530.8
2020-10-13,"Utah County",24256,3725.6
2020-10-13,"Wasatch County",938,2657.2
2020-10-13,"Weber-Morgan",5325,1935.5
2020-10-14,"Bear River",4366,2304.4
2020-10-14,"Central Utah",984,1187.6
2020-10-14,"Davis County",6820,1898.5
2020-10-14,"Salt Lake County",38932,3340.3
2020-10-14,"San Juan",733,4797.7
2020-10-14,"Southeast Utah",349,857.4
2020-10-14,"Southwest Utah",5122,1959.1
2020-10-14,"Summit County",1197,2816.5
2020-10-14,"Tooele County",1150,1543.4
2020-10-14,"TriCounty",304,534.4
2020-10-14,"Utah County",24668,3788.9
2020-10-14,"Wasatch County",950,2691.2
2020-10-14,"Weber-Morgan",5406,1965
2020-10-15,"Bear River",4427,2336.6
2020-10-15,"Central Utah",1002,1209.4
2020-10-15,"Davis County",6932,1929.7
2020-10-15,"Salt Lake County",39628,3400
2020-10-15,"San Juan",744,4869.7
2020-10-15,"Southeast Utah",360,884.5
2020-10-15,"Southwest Utah",5168,1976.7
2020-10-15,"Summit County",1214,2856.5
2020-10-15,"Tooele County",1193,1601.1
2020-10-15,"TriCounty",309,543.2
2020-10-15,"Utah County",25051,3847.7
2020-10-15,"Wasatch County",971,2750.7
2020-10-15,"Weber-Morgan",5505,2000.9
2020-10-16,"Bear River",4502,2376.2
2020-10-16,"Central Utah",1043,1258.8
2020-10-16,"Davis County",7061,1965.6
2020-10-16,"Salt Lake County",40207,3449.7
2020-10-16,"San Juan",752,4922.1
2020-10-16,"Southeast Utah",367,901.7
2020-10-16,"Southwest Utah",5261,2012.2
2020-10-16,"Summit County",1224,2880.1
2020-10-16,"Tooele County",1210,1623.9
2020-10-16,"TriCounty",313,550.2
2020-10-16,"Utah County",25343,3892.6
2020-10-16,"Wasatch County",974,2759.2
2020-10-16,"Weber-Morgan",5580,2028.2
2020-10-17,"Bear River",4577,2415.8
2020-10-17,"Central Utah",1063,1283
2020-10-17,"Davis County",7134,1985.9
2020-10-17,"Salt Lake County",40698,3491.8
2020-10-17,"San Juan",754,4935.2
2020-10-17,"Southeast Utah",369,906.6
2020-10-17,"Southwest Utah",5334,2040.1
2020-10-17,"Summit County",1231,2896.5
2020-10-17,"Tooele County",1232,1653.4
2020-10-17,"TriCounty",318,559
2020-10-17,"Utah County",25628,3936.4
2020-10-17,"Wasatch County",983,2784.7
2020-10-17,"Weber-Morgan",5641,2050.4
2020-10-18,"Bear River",4648,2453.2
2020-10-18,"Central Utah",1075,1297.5
2020-10-18,"Davis County",7226,2011.5
2020-10-18,"Salt Lake County",41189,3534
2020-10-18,"San Juan",759,4967.9
2020-10-18,"Southeast Utah",372,913.9
2020-10-18,"Southwest Utah",5387,2060.4
2020-10-18,"Summit County",1240,2917.7
2020-10-18,"Tooele County",1257,1687
2020-10-18,"TriCounty",322,566
2020-10-18,"Utah County",25977,3990
2020-10-18,"Wasatch County",989,2801.7
2020-10-18,"Weber-Morgan",5701,2072.2
2020-10-19,"Bear River",4693,2477
2020-10-19,"Central Utah",1081,1304.7
2020-10-19,"Davis County",7326,2039.4
2020-10-19,"Salt Lake County",41644,3573
2020-10-19,"San Juan",769,5033.4
2020-10-19,"Southeast Utah",382,938.5
2020-10-19,"Southwest Utah",5433,2078
2020-10-19,"Summit County",1250,2941.2
2020-10-19,"Tooele County",1272,1707.1
2020-10-19,"TriCounty",335,588.9
2020-10-19,"Utah County",26204,4024.8
2020-10-19,"Wasatch County",996,2821.5
2020-10-19,"Weber-Morgan",5814,2113.3
2020-10-20,"Bear River",4725,2493.9
2020-10-20,"Central Utah",1122,1354.2
2020-10-20,"Davis County",7439,2070.8
2020-10-20,"Salt Lake County",42184,3619.3
2020-10-20,"San Juan",773,5059.6
2020-10-20,"Southeast Utah",395,970.4
2020-10-20,"Southwest Utah",5514,2109
2020-10-20,"Summit County",1264,2974.2
2020-10-20,"Tooele County",1286,1725.9
2020-10-20,"TriCounty",363,638.1
2020-10-20,"Utah County",26509,4071.7
2020-10-20,"Wasatch County",1011,2864
2020-10-20,"Weber-Morgan",5912,2148.9
2020-10-21,"Bear River",4822,2545.1
2020-10-21,"Central Utah",1152,1390.4
2020-10-21,"Davis County",7586,2111.7
2020-10-21,"Salt Lake County",42885,3679.5
2020-10-21,"San Juan",783,5125
2020-10-21,"Southeast Utah",419,1029.4
2020-10-21,"Southwest Utah",5581,2134.6
2020-10-21,"Summit County",1286,3026
2020-10-21,"Tooele County",1317,1767.5
2020-10-21,"TriCounty",382,671.5
2020-10-21,"Utah County",26891,4130.3
2020-10-21,"Wasatch County",1023,2898
2020-10-21,"Weber-Morgan",6022,2188.9
2020-10-22,"Bear River",4942,2608.4
2020-10-22,"Central Utah",1179,1423
2020-10-22,"Davis County",7744,2155.7
2020-10-22,"Salt Lake County",43633,3743.7
2020-10-22,"San Juan",785,5138.1
2020-10-22,"Southeast Utah",434,1066.3
2020-10-22,"Southwest Utah",5721,2188.2
2020-10-22,"Summit County",1317,3098.9
2020-10-22,"Tooele County",1345,1805.1
2020-10-22,"TriCounty",391,687.3
2020-10-22,"Utah County",27447,4215.7
2020-10-22,"Wasatch County",1042,2951.8
2020-10-22,"Weber-Morgan",6188,2249.2
2020-10-23,"Bear River",5026,2652.8
2020-10-23,"Central Utah",1204,1453.2
2020-10-23,"Davis County",7892,2196.9
2020-10-23,"Salt Lake County",44300,3800.9
2020-10-23,"San Juan",800,5236.3
2020-10-23,"Southeast Utah",451,1108
2020-10-23,"Southwest Utah",5811,2222.6
2020-10-23,"Summit County",1334,3138.9
2020-10-23,"Tooele County",1356,1819.8
2020-10-23,"TriCounty",403,708.4
2020-10-23,"Utah County",27848,4277.3
2020-10-23,"Wasatch County",1062,3008.5
2020-10-23,"Weber-Morgan",6315,2295.4
2020-10-24,"Bear River",5098,2690.8
2020-10-24,"Central Utah",1230,1484.5
2020-10-24,"Davis County",8045,2239.5
2020-10-24,"Salt Lake County",45065,3866.5
2020-10-24,"San Juan",803,5255.9
2020-10-24,"Southeast Utah",463,1137.5
2020-10-24,"Southwest Utah",5871,2245.5
2020-10-24,"Summit County",1352,3181.3
2020-10-24,"Tooele County",1388,1862.8
2020-10-24,"TriCounty",415,729.5
2020-10-24,"Utah County",28381,4359.2
2020-10-24,"Wasatch County",1083,3068
2020-10-24,"Weber-Morgan",6435,2339
2020-10-25,"Bear River",5171,2729.3
2020-10-25,"Central Utah",1256,1515.9
2020-10-25,"Davis County",8149,2268.5
2020-10-25,"Salt Lake County",45516,3905.2
2020-10-25,"San Juan",803,5255.9
2020-10-25,"Southeast Utah",465,1142.4
2020-10-25,"Southwest Utah",5991,2291.4
2020-10-25,"Summit County",1376,3237.7
2020-10-25,"Tooele County",1406,1886.9
2020-10-25,"TriCounty",426,748.8
2020-10-25,"Utah County",28615,4395.1
2020-10-25,"Wasatch County",1107,3136
2020-10-25,"Weber-Morgan",6524,2371.3
2020-10-26,"Bear River",5218,2754.1
2020-10-26,"Central Utah",1265,1526.8
2020-10-26,"Davis County",8233,2291.8
2020-10-26,"Salt Lake County",45950,3942.5
2020-10-26,"San Juan",812,5314.8
2020-10-26,"Southeast Utah",478,1174.4
2020-10-26,"Southwest Utah",6076,2323.9
2020-10-26,"Summit County",1394,3280.1
2020-10-26,"Tooele County",1422,1908.4
2020-10-26,"TriCounty",445,782.2
2020-10-26,"Utah County",28908,4440.2
2020-10-26,"Wasatch County",1125,3187
2020-10-26,"Weber-Morgan",6613,2403.7
2020-10-27,"Bear River",5271,2782.1
2020-10-27,"Central Utah",1298,1566.6
2020-10-27,"Davis County",8360,2327.2
2020-10-27,"Salt Lake County",46651,4002.6
2020-10-27,"San Juan",819,5360.6
2020-10-27,"Southeast Utah",501,1230.9
2020-10-27,"Southwest Utah",6175,2361.8
2020-10-27,"Summit County",1417,3334.2
2020-10-27,"Tooele County",1451,1947.3
2020-10-27,"TriCounty",457,803.3
2020-10-27,"Utah County",29245,4491.9
2020-10-27,"Wasatch County",1146,3246.5
2020-10-27,"Weber-Morgan",6738,2449.1
2020-10-28,"Bear River",5407,2853.9
2020-10-28,"Central Utah",1323,1596.8
2020-10-28,"Davis County",8513,2369.8
2020-10-28,"Salt Lake County",47412,4067.9
2020-10-28,"San Juan",826,5406.5
